premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
gorgeous,patio,beautiful,patio,1.0
open,patio,beautiful,patio,0.5294
spectacular,food,delicious,dinner,1.0
good,rice,friendly,chef,0.5152
friendly,chef,good,rice,0.5152
lot of,fun,fun,atmosphere,1.0
fun,atmosphere,lot of,fun,1.0
awesome,atmosphere,great,vibe,0.5126
great,vibe,awesome,atmosphere,0.5126
delicious,bread,fresh,bread,0.5429
terrible,experience,bad,service,1.0
bad,service,terrible,experience,1.0
terrible,experience,horrible,service,1.0
horrible,service,terrible,experience,1.0
attentive,wait staff,lovely,atmosphere,0.5278
phenomenal,food,outstanding,food,1.0
outstanding,food,phenomenal,food,1.0
beautiful,space,beautiful,set,1.0
beautiful,set,beautiful,space,1.0
recommend,restaurant,phenomenal,food,0.5135
beautiful,space,beautiful,venue,0.5135
beautiful,venue,beautiful,space,0.5135
great,ambiance,recommend,dinner,0.5313
nice,dish,helpful,menu,0.5312
generous,portion size,generous,portion,1.0
generous,portion,generous,portion size,1.0
generous,portion size,big,portion,1.0
big,portion,generous,portion size,1.0
generous,portion size,huge,portion,1.0
huge,portion,generous,portion size,1.0
better,dish,fine,dish,1.0
fine,dish,better,dish,1.0
great,space,nice,place,0.5135
bad,review,not worth,price,0.5333
good,egg,delicious,egg,1.0
delicious,egg,good,egg,1.0
delicious,sushi,love,sushi,0.5178
love,sushi,delicious,sushi,0.5178
crispy,fry,love,fry,0.5455
delicious,sushi,fantastic,sushi,1.0
fantastic,sushi,delicious,sushi,1.0
love,fry,good,fry,0.5135
good,fry,love,fry,0.5135
better,experience,nice,lunch,0.5182
love,fry,tasty,fry,1.0
tasty,fry,love,fry,1.0
delicious,sushi,amazing,sushi,1.0
amazing,sushi,delicious,sushi,1.0
great,breakfast,enjoy,breakfast,1.0
enjoy,breakfast,great,breakfast,1.0
delicious,pasta,perfectly,pasta,1.0
perfectly,pasta,delicious,pasta,1.0
delicious,pasta,good,pasta,1.0
good,pasta,delicious,pasta,1.0
delicious,pasta,fresh,pasta,0.5588
fresh,pasta,delicious,pasta,0.5588
great,breakfast,nice,breakfast,1.0
nice,breakfast,great,breakfast,1.0
welcome,staff,awesome,staff,1.0
awesome,staff,welcome,staff,1.0
interesting,food,unique,food,0.5429
solid,place,warm,place,0.55
busy,table,crowd,place,0.5278
cozy,atmosphere,lovely,place,0.5313
lovely,place,cute,ambiance,0.5152
cute,ambiance,lovely,place,0.5152
delicious,sandwich,enjoy,sandwich,1.0
enjoy,sandwich,delicious,sandwich,1.0
delicious,sandwich,good,sandwich,1.0
good,sandwich,delicious,sandwich,1.0
expensive,drink,pricey,drink,0.5278
pricey,drink,expensive,drink,0.5278
lovely,place,adorable,place,1.0
adorable,place,lovely,place,1.0
quickly,order,fast,serve,1.0
fast,serve,quickly,order,1.0
large,space,ample,seating,1.0
ample,seating,large,space,1.0
quickly,order,quick,service,1.0
quick,service,quickly,order,1.0
better,value,disappointing,price,0.5229
strong,flavour,interesting,flavour,1.0
interesting,flavour,strong,flavour,1.0
large,space,spacious,place,1.0
spacious,place,large,space,1.0
large,space,lot of,space,0.5278
lot of,space,large,space,0.5278
good,bar,busy,bar,0.5152
busy,bar,good,bar,0.5152
friendly and,staff,nice,staff,0.507
fresh,meat,quality,meat,0.5333
quality,meat,fresh,meat,0.5333
plenty of,seating,lot of,seating,0.5178
lot of,seating,plenty of,seating,0.5178
better,value,better,price,1.0
better,price,better,value,1.0
kind,staff,friendly,staff,1.0
friendly,staff,kind,staff,1.0
good,side,great,side,0.5429
great,side,good,side,0.5429
great,beers,recommend,beers,0.5294
good,burrito,delicious,burrito,1.0
delicious,burrito,good,burrito,1.0
better,burger,taste,burger,0.5135
taste,burger,better,burger,0.5135
tasty,chicken,flavorful,chicken,1.0
flavorful,chicken,tasty,chicken,1.0
tasty,chicken,well,chicken,1.0
well,chicken,tasty,chicken,1.0
top notch,food,perfect,everything,0.5278
tasty,chicken,delicious,chicken,1.0
delicious,chicken,tasty,chicken,1.0
better,burger,enjoy,burger,1.0
enjoy,burger,better,burger,1.0
efficient,staff,great,taste,0.5257
excellent,place,recommend,place,1.0
recommend,place,excellent,place,1.0
delicious,tacos,love,tacos,1.0
impressed,service,excellent,service,1.0
excellent,service,impressed,service,1.0
fast,order,efficient,staff,0.5143
delicious,tacos,amazing,tacos,1.0
amazing,tacos,delicious,tacos,1.0
enjoy,dessert,love,dessert,0.5015
tasty,fill,well,ingredient,0.5135
love,dessert,good,dessert,1.0
good,dessert,love,dessert,1.0
quickly,order,quick,dinner,0.5294
terrible,server,not worth,food,0.5116
amazing,sauce,flavourful,sauce,1.0
flavourful,sauce,amazing,sauce,1.0
cramped,space,tiny,table,0.5135
efficient,service,quick,dinner,0.532
tiny,place,tiny,table,0.5429
love,pizza,amazing,pizza,0.5143
amazing,pizza,love,pizza,0.5143
taste,pizza,love,pizza,0.5135
amazing,sauce,excellent,sauce,1.0
excellent,sauce,amazing,sauce,1.0
love,dessert,nice,dessert,1.0
nice,dessert,love,dessert,1.0
rude,waitress,suck,service,0.5429
rude,server,suck,service,0.5135
awesome,staff,friendly,atmosphere,0.5455
huge,place,great,location,1.0
great,location,huge,place,1.0
awesome,staff,great,staff,1.0
great,staff,awesome,staff,1.0
healthy,salad,healthy,option,0.5294
good,beers,love,beer,0.5017
love,beer,good,beers,0.5017
good,beers,nice,selection of beer,1.0
nice,selection of beer,good,beers,1.0
better,burger,enjoy,burger,0.5135
reasonably,food,really,price,1.0
really,price,reasonably,food,1.0
reasonably,food,inexpensive,food,0.5134
inexpensive,food,reasonably,food,0.5134
short,wait,quick,wait,0.5135
quick,wait,short,wait,0.5135
not bad,wait,short,wait,0.5278
different,food,perfect,dish,0.5278
enjoy,burger,great,burger,1.0
great,burger,enjoy,burger,1.0
like,beer,good,beers,0.5429
good,pad thai,great,Thai,1.0
great,Thai,good,pad thai,1.0
perfect,service,amazing,service,1.0
amazing,service,perfect,service,1.0
forget,server,so,service,0.5134
so,service,forget,server,0.5134
love,drink,good,drink,1.0
good,drink,love,drink,1.0
love,drink,fantastic,drink,0.544
fantastic,drink,love,drink,0.544
perfect,service,phenomenal,service,1.0
phenomenal,service,perfect,service,1.0
good,pad thai,good,Pad Thai,1.0
good,Pad Thai,good,pad thai,1.0
perfect,service,good,dining experience,0.5429
enjoy,dish,interesting,dish,0.5152
nice,location,huge,space,0.5333
huge,space,nice,location,0.5333
good,seat,great,table,0.5282
great,table,good,seat,0.5282
good,seat,better,atmosphere,0.5135
slow,server,poor,service,0.5257
poor,service,slow,server,0.5257
acceptable,service,large,restaurant,0.5429
crispy,calamari,good,calamari,0.5333
knowledgeable,menu,knowledgeable,food,0.5173
knowledgeable,food,knowledgeable,menu,0.5173
knowledgeable,menu,phenomenal,service,0.5135
phenomenal,service,knowledgeable,menu,0.5135
love,calamari,good,calamari,1.0
small,salad,great,consistency,0.5056
great,consistency,small,salad,0.5056
tiny,restaurant,tiny,place,0.5017
tiny,place,tiny,restaurant,0.5017
delicious,taste,good,taste,0.5143
good,taste,delicious,taste,0.5143
good,roll,great,sushi,0.5106
perfect,everything,amazing,dinner,0.5135
amazing,dinner,perfect,everything,0.5135
delicious,taste,good,flavour,0.5135
good,flavour,delicious,taste,0.5135
tiny,restaurant,small,restaurant,1.0
small,restaurant,tiny,restaurant,1.0
tiny,restaurant,cramped,restaurant,1.0
cramped,restaurant,tiny,restaurant,1.0
good,pancake,delicious,pancake,1.0
delicious,pancake,good,pancake,1.0
flavourful,chicken,great,chicken,0.5294
love,sushi,amazing,sushi,1.0
amazing,sushi,love,sushi,1.0
love,sushi,enjoy,sushi,1.0
enjoy,sushi,love,sushi,1.0
enjoy,service,good,overall,0.5329
love,sushi,delicious,sushi,1.0
delicious,sushi,love,sushi,1.0
delicious,bun,soft,bun,1.0
fantastic,meal,great,dining experience,1.0
great,dining experience,fantastic,meal,1.0
affordable,food,cheap,eat,0.5294
tasty,broth,good,soup base,1.0
good,soup base,tasty,broth,1.0
excellent,dish,perfect,dish,1.0
perfect,dish,excellent,dish,1.0
delicious,dish,excellent,dish,0.5455
fantastic,experience,wonderful,evening,1.0
wonderful,evening,fantastic,experience,1.0
cook,egg,perfectly,egg,1.0
perfectly,egg,cook,egg,1.0
wonderful,dinner,fantastic,experience,1.0
excellent,dish,incredible,food,0.5238
incredible,food,excellent,dish,0.5238
good,seafood,enjoy,seafood,1.0
enjoy,seafood,good,seafood,1.0
lovely,patio,nice,patio,1.0
nice,patio,lovely,patio,1.0
highly,place,bustle,restaurant,0.52
bustle,restaurant,highly,place,0.52
cheap,price,cheap,meal,0.5429
excellent,meal,excellent,service,1.0
delicious,flavour,sweet,taste,0.5625
good,main,excellent,meal,0.5588
perfect,size,full of,flavour,0.5152
good,green curry,good,thai food,0.5429
warm,serve,love,dessert,0.5056
love,dessert,warm,serve,0.5056
good,thai food,good,Pad Thai,0.5147
good,Pad Thai,good,thai food,0.5147
perfect,size,good,size,0.5061
good,size,perfect,size,0.5061
great,variety,great,selection,0.5229
great,selection,great,variety,0.5229
enjoy,dessert,recommend,dessert,0.5588
recommend,dessert,enjoy,dessert,0.5588
huge,line,long,line,1.0
long,line,huge,line,1.0
friendly,bartender,nice,bar,0.5143
good,dessert,enjoy,dessert,0.5143
enjoy,dessert,nice,dessert,1.0
nice,dessert,enjoy,dessert,1.0
fresh,toppings,great,toppings,0.5429
nice,fry,tasty,fry,0.5758
amazing,dinner,special,place,0.5143
love,ambience,love,decor,1.0
love,decor,love,ambience,1.0
lot of,flavor,good,bite,0.5152
good,waffle,delicious,waffle,1.0
delicious,waffle,good,waffle,1.0
tasty,fry,crispy,fry,1.0
crispy,fry,tasty,fry,1.0
so,service,promptly,food,0.5152
enjoy,taste,good,bite,0.5078
tasty,fry,good,fry,0.5278
good,fry,tasty,fry,0.5278
good,patio,huge,patio,1.0
huge,patio,good,patio,1.0
underwhelme,food,forgettable,food,0.5278
good,patio,awesome,patio,1.0
awesome,patio,good,patio,1.0
good,cheesecake,light,cheesecake,0.5294
not bad,price,good,option,0.5217
good,option,not bad,price,0.5217
amazing,fry,great,fry,1.0
great,fry,amazing,fry,1.0
good,patio,large,patio,0.5455
good,cheesecake,soft,cheesecake,1.0
soft,cheesecake,good,cheesecake,1.0
fluffy,cheesecake,good,cheesecake,1.0
small,seating,very,seating,0.5484
amazing,dinner,good,dining experience,1.0
good,dining experience,amazing,dinner,1.0
bad,customer service,terrible,customer service,1.0
terrible,customer service,bad,customer service,1.0
bad,customer service,atrocious,service,0.5045
bad,customer service,lack of,service,1.0
lack of,service,bad,customer service,1.0
tasty,bread,soft,bread,0.5126
ruin,experience,horrible,service,1.0
horrible,service,ruin,experience,1.0
amazing,sushi,fantastic,sushi,1.0
fantastic,sushi,amazing,sushi,1.0
amazing,dinner,impeccable,service,0.5143
fresh,bread,soft,bread,0.5238
good,ice cream,delicious,ice cream,0.5313
delicious,ice cream,good,ice cream,0.5313
good,ice cream,great,ice cream,1.0
great,ice cream,good,ice cream,1.0
ruin,experience,not great,experience,1.0
not great,experience,ruin,experience,1.0
reasonable,portion,fairly,price,0.5143
fairly,price,reasonably,price,0.5333
reasonably,price,fairly,price,0.5333
interesting,flavour,love,flavour,0.5278
love,flavour,interesting,flavour,0.5278
fresh,dish,warm,dish,0.5143
warm,dish,fresh,dish,0.5143
great,find,excellent,place,0.5135
excellent,place,great,find,0.5135
good,food quality,not,quality,0.5135
cook,noodle,perfect,noodle,0.5143
perfect,noodle,cook,noodle,0.5143
better,sushi place,decent,sushi,0.508
decent,sushi,great,roll,0.505
great,roll,decent,sushi,0.505
decent,sushi,great,sushi place,0.5135
great,sushi place,decent,sushi,0.5135
beautiful,view,incredible,view,1.0
incredible,view,beautiful,view,1.0
beautiful,view,gorgeous,view,1.0
gorgeous,view,beautiful,view,1.0
beautiful,interior,beautiful,decor,0.5152
beautiful,decor,beautiful,interior,0.5152
tasty,meat,good,meat,1.0
good,meat,tasty,meat,1.0
tasty,meat,plenty of,meat,0.5278
plenty of,meat,tasty,meat,0.5278
beautiful,view,great,view,1.0
great,view,beautiful,view,1.0
good,lighting,beautiful,interior,1.0
good,people,good,feel,0.5588
tight,space,tiny,space,1.0
tiny,space,tight,space,1.0
tight,space,small,space,1.0
small,space,tight,space,1.0
good,guacamole,fresh,guacamole,1.0
fresh,guacamole,good,guacamole,1.0
good,guacamole,good,mexican food,0.5096
good,mexican food,good,guacamole,0.5096
good,guacamole,great,guacamole,1.0
great,guacamole,good,guacamole,1.0
good,decor,love,decor,0.5113
good,decor,fantastic,decor,1.0
fantastic,decor,good,decor,1.0
bland,dish,underwhelme,food,0.5028
quickly,line,quick,line,1.0
quick,line,quickly,line,1.0
quickly,line,fast,line,1.0
fast,line,quickly,line,1.0
delicious,noodle,love,noodle,0.5263
delicious,noodle,enjoy,noodle,0.5135
delicious,noodle,great,noodle,1.0
great,noodle,delicious,noodle,1.0
good,cake,great,cake,1.0
great,cake,good,cake,1.0
soft,cake,good,cake,0.5015
enjoy,patio,great,patio,0.5229
enjoy,patio,spacious,patio,0.5294
spacious,patio,enjoy,patio,0.5294
amazing,decor,stunning,decor,1.0
stunning,decor,amazing,decor,1.0
over price,food,forgettable,food,0.5185
love,meat,recommend,meat,1.0
recommend,meat,love,meat,1.0
recommend,order,amazing,place,0.5588
superb,food,incredible,food,1.0
incredible,food,superb,food,1.0
superb,food,amazing,food,1.0
amazing,food,superb,food,1.0
love,meat,enjoy,meat,0.5278
enjoy,meat,love,meat,0.5278
unique,concept,interesting,experience,0.5152
interesting,experience,interesting,concept,1.0
interesting,concept,interesting,experience,1.0
interesting,experience,fun,experience,0.5056
fun,experience,interesting,experience,0.5056
bad,price,not good,service,0.5278
good,pizzas,fantastic,pizza,1.0
fantastic,pizza,good,pizzas,1.0
good,pizzas,good,pizza,1.0
good,pizza,good,pizzas,1.0
great,salmon,good,salmon,0.5313
delicious,pork,tender,pork,0.5135
tender,pork,delicious,pork,0.5135
delicious,pork,tasty,pork,1.0
tasty,pork,delicious,pork,1.0
delicious,pork,flavourful,pork,1.0
flavourful,pork,delicious,pork,1.0
good,salmon,delicious,salmon,1.0
delicious,salmon,good,salmon,1.0
love,staff,friendly,everyone,0.5278
friendly,everyone,love,staff,0.5278
love,sauce,delicious,sauce,1.0
delicious,sauce,love,sauce,1.0
love,sauce,perfect,mix,0.5263
perfect,mix,love,sauce,0.5263
love,sauce,perfect,sauce,1.0
perfect,sauce,love,sauce,1.0
great,tacos,amazing,tacos,1.0
amazing,tacos,great,tacos,1.0
delicious,steak,great,steak,1.0
great,steak,delicious,steak,1.0
delicious,steak,fantastic,steak,1.0
fantastic,steak,delicious,steak,1.0
charming,atmosphere,intimate,atmosphere,0.5185
great,tacos,better,tacos,1.0
better,tacos,great,tacos,1.0
great,tacos,tasty,tacos,0.5161
tasty,tacos,great,tacos,0.5161
5 star,food,DELICIOUS,food,1.0
DELICIOUS,food,5 star,food,1.0
good,shrimp,fresh and,everything,0.5278
fresh and,everything,good,shrimp,0.5278
slow,bill,big,space,0.5278
delicious,pad thai,good,Thai,0.5294
good,Thai,great,Thai,0.539
great,Thai,good,Thai,0.539
quiet,table,positive,experience,0.5278
very,busy,pack,place,0.5517
pack,place,very,busy,0.5517
nice,dessert,great,dessert,1.0
great,dessert,nice,dessert,1.0
excellent,service,wonderful,meal,1.0
quick and efficient,service,make up for,food,0.5135
fluffy,pancake,delicious,pancake,0.5294
excellent,price,generous,portion,0.5316
excellent,price,generous,price,1.0
generous,price,excellent,price,1.0
phenomenal,service,impeccable,service,1.0
impeccable,service,phenomenal,service,1.0
appreciate,server,phenomenal,service,0.5143
fluffy,pancake,good,pancake,0.5161
good,pancake,fluffy,pancake,0.5161
fluffy,pancake,love,pancake,1.0
love,pancake,fluffy,pancake,1.0
tasty,price,decent,price,1.0
decent,price,tasty,price,1.0
enjoy,restaurant,great,dish,0.5143
great,dish,enjoy,restaurant,0.5143
taste,sushi,better,sushi,1.0
pricey,drink,overpriced,drink,1.0
overpriced,drink,pricey,drink,1.0
delicious,fish,good,fish,0.5096
good,fish,delicious,fish,0.5096
delicious,fish,excellent,fish,1.0
excellent,fish,delicious,fish,1.0
pricey,drink,expensive,drink,1.0
expensive,drink,pricey,drink,1.0
lovely,server,nice,atmosphere,1.0
nice,atmosphere,lovely,server,1.0
small,seat,small,joint,0.5278
small,joint,small,seat,0.5278
recommend,dessert,sweet,dessert,1.0
sweet,dessert,recommend,dessert,1.0
perfectly,egg,great,egg,0.5084
great,egg,perfectly,egg,0.5084
always,pack,pretty,pack,0.5119
pretty,pack,always,pack,0.5119
love,patio,nice,patio,1.0
nice,patio,love,patio,1.0
interesting,decor,great,decor,1.0
great,decor,interesting,decor,1.0
fresh,fry,decent,fry,1.0
decent,fry,fresh,fry,1.0
perfectly,egg,love,egg,1.0
love,egg,perfectly,egg,1.0
nice,flavor,great,combo,0.532
great,combo,nice,flavor,0.532
lovely,decor,beautiful,decor,1.0
beautiful,decor,lovely,decor,1.0
tasty,salad,good,salad,1.0
good,salad,tasty,salad,1.0
amazing,review,perfect,flavour,0.5135
awesome,food,perfect,flavour,0.5222
perfectly,egg,delicious,egg,0.5135
great,soup,delicious,soup,1.0
delicious,soup,great,soup,1.0
awesome,experience,nice,experience,1.0
nice,experience,awesome,experience,1.0
friendly,menu,excellent,menu,0.5143
excellent,menu,friendly,menu,0.5143
variety of,dish,fun,food,0.5096
great,soup,tasty,soup,1.0
tasty,soup,great,soup,1.0
fun,food,fun,evening,0.5159
fun,evening,fun,food,0.5159
great,pasta,delicious,pasta,0.5484
delicious,pasta,great,pasta,0.5484
great,pasta,tasty,pasta,0.5143
tasty,pasta,great,pasta,0.5143
great,portion size,decent,portion,0.5106
decent,portion,great,portion size,0.5106
great,pasta,perfectly,pasta,1.0
perfectly,pasta,great,pasta,1.0
professional,server,fantastic,meal,0.5455
fresh,veggie,fresh,cilantro,0.5094
fresh,cilantro,fresh,veggie,0.5094
great,concept,love,concept,1.0
love,concept,great,concept,1.0
very,server,fine,service,1.0
fine,service,very,server,1.0
awesome,experience,incredible,experience,1.0
incredible,experience,awesome,experience,1.0
absolutely,place,favorite,place,0.5143
favorite,place,absolutely,place,0.5143
not memorable,food,very,server,0.56
amazing,patio,warm,patio,1.0
warm,patio,amazing,patio,1.0
flavourful,dish,tasty,dish,1.0
tasty,dish,flavourful,dish,1.0
