premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
large,keyboard,great,keyboard,1.0
great,keyboard,amazing,keyboard,1.0
amazing,keyboard,great,keyboard,1.0
great,keyboard,awesome,keyboard,1.0
awesome,keyboard,great,keyboard,1.0
amazing,lens,great,lens,0.5455
great,lens,awesome,lens,1.0
awesome,lens,great,lens,1.0
great,light,bright,light,0.5161
bright,light,great,light,0.5161
great,look,nice,look,1.0
nice,look,great,look,1.0
nice,finish,great,look,1.0
slim,profile,great,look,0.5049
great,mic,great,microphone,1.0
great,microphone,great,mic,1.0
clear,mic,great,microphone,0.5117
great,microphone,good,mic,1.0
good,mic,great,microphone,1.0
bright,monitor,great,monitor,0.5152
great,monitor,good,monitor,1.0
good,monitor,great,monitor,1.0
sturdy,mount,great,mount,0.5135
great,mouse,tiny,receiver,0.532
great,music,good,music,1.0
good,music,great,music,1.0
clear,music,great,music,0.5143
great,one,good,one,1.0
good,one,great,one,1.0
great,product,great,one,0.56
great,pair,better,bass,0.5294
great,performance,good,performance,1.0
good,performance,great,performance,1.0
great,phone,good,phone,1.0
good,phone,great,phone,1.0
fantastic,image quality,great,photo,0.5135
great,photo,sharper,image,1.0
sharper,image,great,photo,1.0
great,picture,excellent,picture,1.0
excellent,picture,great,picture,1.0
great,picture,fine,picture,1.0
fine,picture,great,picture,1.0
great,picture,fantastic,picture,1.0
fantastic,picture,great,picture,1.0
great,picture quality,awesome,picture quality,0.5135
awesome,picture quality,great,picture quality,0.5135
better,picture,great,picture quality,1.0
great,player,good,player,1.0
good,player,great,player,1.0
enough,port,great,port,0.5135
small,product,great,portability,0.5161
compact,device,great,portability,1.0
great,price,good,price,1.0
good,price,great,price,1.0
great,price,reasonable,price,1.0
reasonable,price,great,price,1.0
great,product,excellent,product,0.5143
excellent,product,great,product,0.5143
great,product,amazing,product,1.0
amazing,product,great,product,1.0
great,product,good,product,0.5128
good,product,great,product,0.5128
great,protection,nice,cover,0.5135
nice,cover,great,protection,0.5135
great,protection,good,protection,1.0
good,protection,great,protection,1.0
great,quality,excellent,quality,1.0
excellent,quality,great,quality,1.0
great,quality,much well,quality,1.0
much well,quality,great,quality,1.0
great,quality,better,quality,1.0
better,quality,great,quality,1.0
great,radio,good,radio,1.0
good,radio,great,radio,1.0
great,range,good,range,1.0
good,range,great,range,1.0
great,range,excellent,range,1.0
excellent,range,great,range,1.0
great,range,awesome,range,1.0
awesome,range,great,range,1.0
great,reception,excellent,reception,1.0
excellent,reception,great,reception,1.0
great,reception,good,reception,1.0
good,reception,great,reception,1.0
great,remote,good,remote,1.0
good,remote,great,remote,1.0
great,remote,awesome,remote,1.0
awesome,remote,great,remote,1.0
good,speed,great,reputation,0.5049
not clear,instruction,great,review,0.5278
great,router,stable,router,1.0
stable,router,great,router,1.0
great,screen,beautiful,screen,1.0
beautiful,screen,great,screen,1.0
great,screen,amazing,screen,0.5135
amazing,screen,great,screen,0.5135
great,screen protector,clear,screen protector,0.5383
clear,screen protector,great,screen protector,0.5383
great,screen protector,good,screen protector,1.0
good,screen protector,great,screen protector,1.0
easy to install,screen protector,great,screen protector,0.52
easy,set,great,setup,0.5278
great,shape,good,ergonomics,0.5135
free,shipping,great,shipping,0.5152
great,shipping,fast,delivery,0.5492
fast,delivery,great,shipping,0.5492
great,signal,good,signal,0.5455
good,signal,great,signal,0.5455
great,signal,good,signal strength,1.0
good,signal strength,great,signal,1.0
great,signal,strong,signal,1.0
strong,signal,great,signal,1.0
great,signal strength,good,signal strength,1.0
good,signal strength,great,signal strength,1.0
great,signal strength,strong,signal strength,1.0
strong,signal strength,great,signal strength,1.0
great,size,nice,size,1.0
nice,size,great,size,1.0
great,size,big,size,1.0
big,size,great,size,1.0
great,size,perfect,size,0.5135
perfect,size,great,size,0.5135
easy to use,software,great,software,1.0
intuitive,software,great,software,1.0
great,sound,much well,sound,1.0
much well,sound,great,sound,1.0
great,sound,better,sound,1.0
better,sound,great,sound,1.0
great,sound quality,good,call quality,0.52
good,call quality,great,sound quality,0.52
great,speaker,fantastic,speaker,1.0
fantastic,speaker,great,speaker,1.0
great,speaker,amazing,speaker,0.5037
great,speaker,big,speaker,1.0
big,speaker,great,speaker,1.0
great,speed,fast,speed,1.0
fast,speed,great,speed,1.0
great,speed,good,speed,1.0
good,speed,great,speed,1.0
great,speed,awesome,speed,1.0
awesome,speed,great,speed,1.0
great,case,great,stand,0.5294
great,system,good,system,1.0
good,system,great,system,1.0
great,tablet,amazing,tablet,1.0
amazing,tablet,great,tablet,1.0
sharp,screen,great,tablet,0.5429
great,texture,nice,texture,0.5263
nice,texture,great,texture,0.5263
great,thing,awesome,thing,1.0
awesome,thing,great,thing,1.0
great,thing,nice,thing,0.5278
nice,thing,great,thing,0.5278
great,transfer speed,fast,transfer,1.0
fast,transfer,great,transfer speed,1.0
great,transfer speed,fast,transfer speed,1.0
fast,transfer speed,great,transfer speed,1.0
great,tv,perfect,tv,1.0
perfect,tv,great,tv,1.0
great,tv,light,tv,0.5161
light,tv,great,tv,0.5161
great,tv,awesome,tv,1.0
awesome,tv,great,tv,1.0
great,unit,good,unit,1.0
good,unit,great,unit,1.0
great,usb port,great,switch,0.5492
great,switch,great,usb port,0.5492
great,value,free,shipping,0.5049
free,shipping,great,value,0.5049
great,video,awesome,video,1.0
awesome,video,great,video,1.0
great,video quality,excellent,video,0.5143
excellent,video,great,video quality,0.5143
great,video quality,better,video quality,1.0
better,video quality,great,video quality,1.0
great,volume,high,volume,0.5135
high,volume,great,volume,0.5135
loud,volume,great,volume,0.5278
great,weight,perfect,weight,1.0
perfect,weight,great,weight,1.0
great,zoom,awesome,zoom,1.0
awesome,zoom,great,zoom,1.0
great,zoom,amazing,zoom,1.0
amazing,zoom,great,zoom,1.0
handy,button,convenient,button,0.5135
convenient,button,handy,button,0.5135
handy,remote,remote,control,1.0
remote,control,handy,remote,1.0
handy,remote,nice,control,1.0
nice,control,handy,remote,1.0
hard,case,strong,case,0.5152
strong,case,hard,case,0.5152
hard to beat,price,great,price,0.5278
great,price,hard to beat,price,0.5278
hard to press,button,easy to press,button,0.5143
easy to press,button,hard to press,button,0.5143
heavy,cable,sturdy,cable,0.5455
sturdy,cable,heavy,cable,0.5455
heavy,weight,nice,size,0.5152
great,product,helpful,customer service,0.5056
high,build quality,short,length,0.5178
short,length,high,build quality,0.5178
good,construction,high,quality,0.5016
high,volume,loud,volume,1.0
loud,volume,high,volume,1.0
hollow,sound,decent,sound,0.5049
honest,review,fair,review,1.0
fair,review,honest,review,1.0
horrible,quality,intuitive,button,0.5294
intuitive,button,horrible,quality,0.5294
horrible,sound,poor,sound,1.0
poor,sound,horrible,sound,1.0
horrible,sound,terrible,sound,1.0
terrible,sound,horrible,sound,1.0
decent,sound,horrible,sound,0.503
hot,drive,warm,drive,1.0
warm,drive,hot,drive,1.0
quiet,fan,hot,laptop,0.5185
hot,shoe,heavy,camera,0.5049
heavy,camera,hot,shoe,0.5049
hot,unit,warm,unit,0.5135
warm,unit,hot,unit,0.5135
how small,thing,tiny,thing,1.0
tiny,thing,how small,thing,1.0
how small,thing,small,thing,0.532
small,thing,how small,thing,0.532
how small,thing,small,product,0.5417
small,product,how small,thing,0.5417
huge,difference,great,experience,1.0
great,experience,huge,difference,1.0
huge,screen,large,screen,1.0
large,screen,huge,screen,1.0
huge,screen,big,screen,1.0
big,screen,huge,screen,1.0
huge,thing,big,thing,1.0
big,thing,huge,thing,1.0
huge,thing,quiet,thing,0.5143
quiet,thing,huge,thing,0.5143
important,quality,excellent,quality,1.0
excellent,quality,important,quality,1.0
important,quality,superb,quality,1.0
superb,quality,important,quality,1.0
important,quality,awesome,quality,1.0
awesome,quality,important,quality,1.0
important,sound,wonderful,quality,1.0
impressive,bass,much,bass,0.5135
impressive,battery life,good,battery life,1.0
good,battery life,impressive,battery life,1.0
impressive,battery life,awesome,battery life,1.0
awesome,battery life,impressive,battery life,1.0
impressive,quality,exceptional,quality,1.0
exceptional,quality,impressive,quality,1.0
impressive,quality,fantastic,quality,1.0
fantastic,quality,impressive,quality,1.0
impressive,range,good,range,1.0
good,range,impressive,range,1.0
impressive,range,excellent,range,1.0
excellent,range,impressive,range,1.0
impressive,speed,amazing,speed,1.0
amazing,speed,impressive,speed,1.0
incredible,bass,great,bass,1.0
great,bass,incredible,bass,1.0
incredible,bass,powerful,bass,0.5625
incredible,battery life,great,battery life,1.0
great,battery life,incredible,battery life,1.0
incredible,battery life,awesome,battery life,1.0
awesome,battery life,incredible,battery life,1.0
incredible,battery life,good,battery,1.0
good,battery,incredible,battery life,1.0
incredible,picture,gorgeous,picture,0.5143
gorgeous,picture,incredible,picture,0.5143
incredible,picture,good,picture,1.0
good,picture,incredible,picture,1.0
incredible,price,good,price,1.0
good,price,incredible,price,1.0
incredible,price,great,price,1.0
great,price,incredible,price,1.0
incredible,quality,amazing,quality,1.0
amazing,quality,incredible,quality,1.0
incredible,quality,comparable,quality,0.5263
comparable,quality,incredible,quality,0.5263
incredible,range,excellent,range,1.0
excellent,range,incredible,range,1.0
incredible,range,amazing,range,1.0
amazing,range,incredible,range,1.0
perfect,bass,incredible,sound,0.5517
incredible,sound,muddy,sound,0.5278
muddy,sound,incredible,sound,0.5278
rechargeable,battery,internal,battery,1.0
intuitive,control,easy,control,0.5135
intuitive,interface,easy to use,user interface,0.5152
easy to use,user interface,intuitive,interface,0.5152
intuitive,software,great,software,1.0
intuitive,software,available,software,0.5049
available,software,intuitive,software,0.5049
large,capacity,enough,capacity,1.0
enough,capacity,large,capacity,1.0
large,case,big,case,1.0
big,case,large,case,1.0
large,display,decent,camera,1.0
large,ear,big,ear,1.0
big,ear,large,ear,1.0
large,hand,big,hand,1.0
big,hand,large,hand,1.0
large,head,big,head,1.0
big,head,large,head,1.0
large,home,external,antenna,0.5143
external,antenna,large,home,0.5143
large,keyboard,nice,keyboard,0.5294
nice,keyboard,large,keyboard,0.5294
large,mouse,big,mouse,1.0
big,mouse,large,mouse,1.0
large,plug,durable,cord,0.5135
durable,cord,large,plug,0.5135
large,plug,long,cable,0.5278
long,cable,large,plug,0.5278
large,room,powerful,sound,0.5135
powerful,sound,large,room,0.5135
large,screen,excellent,screen,0.5191
excellent,screen,large,screen,0.5191
large,sensor,hot,shoe,0.5238
hot,shoe,large,sensor,0.5238
large,speaker,big,speaker,1.0
big,speaker,large,speaker,1.0
large,unit,heavy,unit,0.5185
heavy,unit,large,unit,0.5185
late,version,faster,processor,0.5372
light,device,light,unit,1.0
light,unit,light,device,1.0
light,headset,clear,call,0.5191
light,keyboard,comfortable,key,0.5143
perfect,lens,light,lens,0.5172
light,mouse,good,mouse,1.0
good,mouse,light,mouse,1.0
thin,tablet,light,tablet,0.5161
light,tablet,good,tablet,1.0
good,tablet,light,tablet,1.0
perfect,tv,light,tv,0.5435
light,tv,great,tv,0.5026
great,tv,light,tv,0.5026
light,tv,awesome,tv,0.5294
awesome,tv,light,tv,0.5294
lightweight,camera,fantastic,camera,0.5212
lightweight,case,light,case,1.0
light,case,lightweight,case,1.0
lightweight,case,functional,case,0.5429
lightweight,case,thin,case,0.5135
thin,case,lightweight,case,0.5135
comfortable to wear,headphone,lightweight,headphone,0.5278
lightweight,headphone,good,headphone,0.5238
perfect,keyboard,lightweight,keyboard,0.5455
limited,app,better,device,0.5238
great,resolution,limited,choice,0.5385
limited,option,simple,device,0.5278
simple,device,limited,option,0.5278
little,light,dim,light,1.0
dim,light,little,light,1.0
little,pocket,small,pocket,1.0
small,pocket,little,pocket,1.0
little high,price,important,feature,0.5112
important,feature,little high,price,0.5112
little high,price,high,price,1.0
high,price,little high,price,1.0
little short,cord,loud,music,0.508
long,battery life,phenomenal,battery life,1.0
phenomenal,battery life,long,battery life,1.0
long,battery life,excellent,battery life,1.0
excellent,battery life,long,battery life,1.0
long,battery life,amazing,battery life,1.0
amazing,battery life,long,battery life,1.0
thick,cord,long,cable,0.5135
long,history,useless,feature,0.5135
useless,feature,long,history,0.5135
awesome,range,long,range,0.5294
long,range,great,distance,0.5152
great,distance,long,range,0.5152
foot long,cord,long,wire,0.5135
longer,battery life,superb,battery life,0.5429
loose,connection,longer,cable,0.5135
lot more,feature,amazing,feature,0.5075
amazing,feature,lot more,feature,0.5075
loud,fan,noisy,fan,1.0
noisy,fan,loud,fan,1.0
loud,sound,big,sound,0.5143
big,sound,loud,sound,0.5143
loud,sound,louder,sound,0.5517
loud,volume,high,volume,1.0
high,volume,loud,volume,1.0
louder,volume,excellent,volume,0.5135
excellent,volume,louder,volume,0.5135
louder,volume,loud,volume,1.0
loud,volume,louder,volume,1.0
low,cost,excellent,packaging,0.5012
soft,image,low,light,0.5185
low,price,great,price,0.5149
low,price,reasonable,price,1.0
low,sound,weak,sound,1.0
weak,sound,low,sound,1.0
low,volume,not loud,volume,1.0
not loud,volume,low,volume,1.0
clear,sound,low,volume,0.5106
manual,control,nice,zoom,0.5224
many,button,more,button,1.0
more,button,many,button,1.0
simple,remote,many,channel,0.5282
many,option,great,feature,0.5135
big,problem,many,problem,0.5268
matte,finish,great,finish,1.0
great,finish,matte,finish,1.0
weak,sound,mediocre,sound,0.5278
large,hand,medium,hand,0.5294
minimal,difference,better,picture,0.5217
better,picture,minimal,difference,0.5217
more,bass,powerful,bass,0.5278
powerful,bass,more,bass,0.5278
more,bass,deep,bass,0.5135
more,button,many,button,1.0
many,button,more,button,1.0
better,feature,more,experience,0.5455
more,option,more,feature,1.0
more,feature,more,option,1.0
more,power,good,power,0.5278
good,power,more,power,0.5278
good,experience,more,problem,0.5037
more,quality,good,quality,1.0
good,quality,more,quality,1.0
more,range,acceptable,range,0.5429
acceptable,range,more,range,0.5429
more,range,great,range,0.5152
great,range,more,range,0.5152
more,sound,decent,sound,0.5135
more,space,enough,storage,1.0
enough,storage,more,space,1.0
more,speed,more,capacity,1.0
more,capacity,more,speed,1.0
more,storage,enough,storage,1.0
enough,storage,more,storage,1.0
much,power,more,power,1.0
more,power,much,power,1.0
louder,sound,much,power,1.0
much,space,enough,space,1.0
enough,space,much,space,1.0
much,trouble,serious,problem,1.0
serious,problem,much,trouble,1.0
much low,price,fantastic,price,0.5185
fantastic,price,much low,price,0.5185
much well,battery life,outstanding,battery life,1.0
outstanding,battery life,much well,battery life,1.0
much well,camera,good,camera,1.0
good,camera,much well,camera,1.0
much well,camera,great,camera,1.0
great,camera,much well,camera,1.0
much well,performance,nice,software,0.5135
much well,picture,amazing,picture,0.5366
much well,price,amazing,price,1.0
amazing,price,much well,price,1.0
much well,price,excellent,service,0.5517
excellent,service,much well,price,0.5517
much well,quality,excellent,quality,1.0
excellent,quality,much well,quality,1.0
much well,quality,better,quality,1.0
