premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
excellent,room service,nice,room service,1.0
wonderful,room,nice,room service,0.5152
nice,service,good,service,1.0
good,service,nice,service,1.0
nice,service,nice,stay,0.5312
nice,shower,nice,bathroom,1.0
nice,bathroom,nice,shower,1.0
nice,spa,great,spa,1.0
great,spa,nice,spa,1.0
nice,staff,kind,staff,1.0
kind,staff,nice,staff,1.0
nice,staff,nice,people,1.0
nice,people,nice,staff,1.0
nice,staff,friendly,staff,1.0
friendly,staff,nice,staff,1.0
nice,starbucks,convenient,starbucks,1.0
convenient,starbucks,nice,starbucks,1.0
nice,stay,good,experience,0.5
good,experience,nice,stay,0.5
beautiful,bathroom,nice,suite,1.0
nice,touch,friendly helpful,staff,0.5152
friendly helpful,staff,nice,touch,0.5152
nice,towel,good,housekeeping,0.5
good,housekeeping,nice,towel,0.5
nice,tv,big,tv,1.0
big,tv,nice,tv,1.0
nice,vibe,nice,atmosphere,1.0
nice,atmosphere,nice,vibe,1.0
nice,vibe,great,vibe,1.0
great,vibe,nice,vibe,1.0
nice,view,good,view,1.0
good,view,nice,view,1.0
nice,view,great,view of city,1.0
great,view of city,nice,view,1.0
nice,view,awesome,view,1.0
awesome,view,nice,view,1.0
nice,view of bay,great,view of bay,1.0
great,view of bay,nice,view of bay,1.0
nice,view of city,nice,city view,1.0
nice,city view,nice,view of city,1.0
nice,view of city,nice,view,1.0
nice,view,nice,view of city,1.0
nice,view of city,great,view of city,1.0
great,view of city,nice,view of city,1.0
free,wifi,nice,wifi,1.0
nice,wine,good,wine,1.0
good,wine,nice,wine,1.0
nice,wine,nice touch,wine,1.0
nice touch,wine,nice,wine,1.0
free,wine hour,nice,wine hour,0.5312
complimentary,wine hour,nice,wine hour,0.5484
nice,wine reception,great,wine reception,1.0
great,wine reception,nice,wine reception,1.0
nice,wine reception,nice touch,wine reception,1.0
nice touch,wine reception,nice,wine reception,1.0
complimentary,wine tasting,nice,wine reception,0.5161
free,wine,nice,wine tasting,0.5161
nice,wine tasting,complimentary,wine,0.5161
complimentary,wine,nice,wine tasting,0.5161
nice,wine tasting,great,wine reception,1.0
great,wine reception,nice,wine tasting,1.0
nice big,room,nice size,room,1.0
nice size,room,nice big,room,1.0
nice big,room,big,room,1.0
big,room,nice big,room,1.0
nice boutique,hotel,great,boutique,0.5161
great,boutique,nice boutique,hotel,0.5161
nice boutique,hotel,great boutique,hotel,0.5152
great boutique,hotel,nice boutique,hotel,0.5152
cheap,parking,nice enough,hotel,0.5357
nice enough,hotel,clean,lobby,0.5152
nice size,room,good size,room,1.0
good size,room,nice size,room,1.0
nice size,room,roomy,room,0.5484
fresh,fruit,nice touch,breakfast,0.5294
nice touch,coffee,free,coffee,1.0
free,coffee,nice touch,coffee,1.0
nice touch,wine,nice,wine,1.0
nice,wine,nice touch,wine,1.0
nice touch,wine,good,wine,1.0
good,wine,nice touch,wine,1.0
nice touch,wine,great,wine,1.0
great,wine,nice touch,wine,1.0
nice touch,wine reception,nice,wine reception,1.0
nice,wine reception,nice touch,wine reception,1.0
nice touch,wine reception,nice,wine tasting,0.5152
nice,wine tasting,nice touch,wine reception,0.5152
nicely appoint,room,appoint,room,1.0
nicely decorate,hotel,comfortable,lobby,0.5152
comfortable,lobby,nicely decorate,hotel,0.5152
nicely decorate,room,nice,decor,1.0
nice,decor,nicely decorate,room,1.0
nicely decorate,room,decorate,room,1.0
decorate,room,nicely decorate,room,1.0
nicely decorate,room,great,decor,0.5
great,decor,nicely decorate,room,0.5
nightmare,parking,bad,experience,0.5245
noisy,ac,loud,air conditioner,0.5312
loud,air conditioner,noisy,ac,0.5312
noisy,air conditioner,noisy,ac,1.0
noisy,ac,noisy,air conditioner,1.0
noisy,air conditioner,loud,air conditioning,1.0
loud,air conditioning,noisy,air conditioner,1.0
noisy,air conditioning,loud,air conditioning,1.0
loud,air conditioning,noisy,air conditioning,1.0
noisy,area,noisy,location,1.0
noisy,location,noisy,area,1.0
noisy,area,much,noise,1.0
much,noise,noisy,area,1.0
noisy,bed,squeaky,bed,1.0
squeaky,bed,noisy,bed,1.0
noisy,location,terrible,noise,0.5294
noisy,location,lot of,noise,0.5152
noisy,neighbor,loud,neighbor,1.0
loud,neighbor,noisy,neighbor,1.0
noisy,outside,noisy,street,0.5152
noisy,street,noisy,outside,0.5152
noisy,room,loud,room,1.0
loud,room,noisy,room,1.0
noisy,street,noisy,outside,1.0
noisy,outside,noisy,street,1.0
noisy,street noise,noisy,room,0.5152
noisy,traffic,loud,traffic noise,1.0
loud,traffic noise,noisy,traffic,1.0
small,hotel,not big,room,0.5152
not big,room,bit small,room,1.0
bit small,room,not big,room,1.0
not clean,bathroom,dirty,bathroom,1.0
dirty,bathroom,not clean,bathroom,1.0
not clean,bathroom,disgusting,room,0.6391
not clean,bathroom,disgusting,bathroom,0.5152
filthy,room,not clean,hotel,0.5484
not clean,hotel,terrible,place,1.0
not clean,room,dirty,room,1.0
dirty,room,not clean,room,1.0
not comfortable,bed,uncomfortable,bed,1.0
uncomfortable,bed,not comfortable,bed,1.0
hard,bed,not comfortable,bed,0.5152
not enough,parking,small,parking lot,1.0
small,parking lot,not enough,parking,1.0
not enough,room,tiny,sink,0.5484
tiny,sink,not enough,room,0.5484
not free,wifi,expensive,service,0.5152
not friendly,staff,unfriendly,staff,0.5312
unfriendly,staff,not friendly,staff,0.5312
not friendly,staff,not helpful,staff,1.0
not helpful,staff,not friendly,staff,1.0
not good,area,bad,neighborhood,1.0
bad,neighborhood,not good,area,1.0
not good,area,not good,neighborhood,1.0
not good,neighborhood,not good,area,1.0
not good,area,poor,location,1.0
poor,location,not good,area,1.0
not good,breakfast,improve,breakfast,0.5312
not good,breakfast,basic,breakfast,0.5333
basic,breakfast,not good,breakfast,0.5333
not good,experience,bad,experience,1.0
bad,experience,not good,experience,1.0
bad,room,not good,experience,0.5152
bad,service,not good,experience,1.0
not good,hotel,not nice,hotel,1.0
not nice,hotel,not good,hotel,1.0
slow,internet,not good,hotel,0.5667
not good,location,not good,neighborhood,1.0
not good,neighborhood,not good,location,1.0
not good,location,bad,location,1.0
bad,location,not good,location,1.0
not good,neighborhood,bad,neighborhood,1.0
bad,neighborhood,not good,neighborhood,1.0
not good,neighborhood,bad,location,1.0
bad,location,not good,neighborhood,1.0
not great,location,not good,location,1.0
not good,location,not great,location,1.0
not great,neighborhood,not great,area,1.0
not great,area,not great,neighborhood,1.0
not great,room,tired,room,0.5455
tired,room,not great,room,0.5455
not helpful,staff,unhelpful,staff,1.0
unhelpful,staff,not helpful,staff,1.0
not helpful,staff,unfriendly,staff,0.5
unfriendly,staff,not helpful,staff,0.5
not huge,room,not large,room,1.0
not large,room,not huge,room,1.0
not huge,room,smallish,room,1.0
smallish,room,not huge,room,1.0
not large,room,smallish,room,1.0
smallish,room,not large,room,1.0
not much,room,small,room,0.5152
small,room,not much,room,0.5152
not much,room,small,space,1.0
small,space,not much,room,1.0
full of,homeless people,not nice,area,0.5714
not nice,room,not good,view,0.5312
not good,view,not nice,room,0.5312
not ready,room,not available,room,1.0
not available,room,not ready,room,1.0
not safe,area,not great,area,0.5312
not spacious,room,not big,room,1.0
not big,room,not spacious,room,1.0
not spacious,room,not huge,room,1.0
not huge,room,not spacious,room,1.0
not spacious,room,compact,room,0.5517
compact,room,not spacious,room,0.5517
not work,internet,not work,wifi,1.0
not work,wifi,not work,internet,1.0
not work,internet,weak,wifi,0.5312
not good,food,not worth,price,0.5152
odd,smell,strange,smell,1.0
strange,smell,odd,smell,1.0
ok,room,standard,room,0.5152
standard,room,ok,room,0.5152
old,bed,horrible,smell,0.5367
old,building,old,hotel,1.0
old,hotel,old,building,1.0
old,smell,old,carpet,0.5152
old,decor,old,furniture,0.5152
old,furniture,old,decor,0.5152
old,everything,old,place,1.0
old,place,old,everything,1.0
nice old,hotel,old,hotel,0.5312
old,mattress,old,place,0.5152
old,place,old,everything,0.5357
old,everything,old,place,0.5357
old,mattress,old,place,0.5
old,property,tired,hotel,0.5152
tired,hotel,old,property,0.5152
old,place,old,smell,1.0
old,towel,awful,smell,0.5161
well located,hotel,one block from,union square,0.5161
open,room,good,bed,0.5312
open,windows,open,window,1.0
open,window,open,windows,1.0
out order,elevator,out service,elevator,0.5161
out service,elevator,out order,elevator,0.5161
out service,elevator,out order,elevator,1.0
out order,elevator,out service,elevator,1.0
outdated,bathroom,old,bathroom,1.0
old,bathroom,outdated,bathroom,1.0
outdated,hotel,not good,hotel,0.5312
outrageous,parking fee,outrageous,parking,0.5031
outrageous,parking,outrageous,parking fee,0.5031
outrageous,parking fee,pricey,parking,0.5667
pricey,parking,outrageous,parking fee,0.5667
outside,cable car,outside,cable car stop,1.0
outside,cable car stop,outside,cable car,1.0
outside,cable car stop,outside,cable car,1.0
outside,cable car,outside,cable car stop,1.0
outstanding,customer service,top notch,staff,1.0
top notch,staff,outstanding,customer service,1.0
outstanding,customer service,excellent,experience,0.5045
excellent,experience,outstanding,customer service,0.5045
outstanding,customer service,amazing,service,1.0
amazing,service,outstanding,customer service,1.0
outstanding,hotel,excellent,service,0.5172
excellent,service,outstanding,hotel,0.5172
outstanding,hotel,wonderful,experience,0.5021
wonderful,experience,outstanding,hotel,0.5021
outstanding,service,outstanding,hotel,1.0
outstanding,location,fabulous,location,1.0
fabulous,location,outstanding,location,1.0
outstanding,location,fantastic,location,1.0
fantastic,location,outstanding,location,1.0
outstanding,location,perfect,location,1.0
perfect,location,outstanding,location,1.0
excellent,service,outstanding,restaurant,0.5
outstanding,service,superb,service,1.0
superb,service,outstanding,service,1.0
outstanding,service,outstanding,hotel,0.5312
outstanding,service,amazing,experience,0.5075
outstanding,staff,exceptional,staff,1.0
exceptional,staff,outstanding,staff,1.0
outstanding,staff,attentive,staff,0.5312
attentive,staff,outstanding,staff,0.5312
outstanding,staff,wonderful,staff,1.0
wonderful,staff,outstanding,staff,1.0
overpriced,breakfast,expensive,breakfast,1.0
expensive,breakfast,overpriced,breakfast,1.0
overpriced,breakfast,expensive,food,1.0
expensive,food,overpriced,breakfast,1.0
overpriced,food,expensive,food,1.0
expensive,food,overpriced,food,1.0
overpriced,hotel,over price,hotel,1.0
over price,hotel,overpriced,hotel,1.0
overpriced,parking,too expensive,parking,1.0
too expensive,parking,overpriced,parking,1.0
overpriced,parking,high,parking rate,0.5517
high,parking rate,overpriced,parking,0.5517
overpriced,parking,expensive,parking,1.0
expensive,parking,overpriced,parking,1.0
overpriced,restaurant,expensive,restaurant,1.0
expensive,restaurant,overpriced,restaurant,1.0
paper thin,wall,thin,wall,1.0
thin,wall,paper thin,wall,1.0
paper thin,wall,little thin,wall,1.0
little thin,wall,paper thin,wall,1.0
perfect,bed,luxurious,bed,1.0
luxurious,bed,perfect,bed,1.0
perfect,breakfast,lovely,breakfast,1.0
lovely,breakfast,perfect,breakfast,1.0
perfect,breakfast,nice,breakfast,1.0
nice,breakfast,perfect,breakfast,1.0
perfect,breakfast,great,breakfast,1.0
great,breakfast,perfect,breakfast,1.0
excellent,service,perfect,everything,0.5152
perfect,everything,amazing,stay,0.5484
ideal,location,perfect,hotel,0.5484
perfect,location,fantastic,location,1.0
fantastic,location,perfect,location,1.0
perfect,location,love,location,0.5
love,location,perfect,location,0.5
perfect,location,outstanding,location,1.0
outstanding,location,perfect,location,1.0
perfect,hotel,perfect,place,0.5312
perfect,place,perfect,location,0.5
perfect,location,perfect,place,0.5
perfect,service,wonderful,hotel,0.5152
perfect,service,fantastic,service,1.0
fantastic,service,perfect,service,1.0
perfect,spot,perfect for,location,1.0
perfect for,location,perfect,spot,1.0
perfect,staff,excellent,service,0.5
excellent,service,perfect,staff,0.5
perfect,staff,professional,staff,0.5
professional,staff,perfect,staff,0.5
lovely,room,perfect,stay,0.5152
perfect,stay,excellent,stay,0.5484
excellent,stay,perfect,stay,0.5484
perfect,view,lovely,view,1.0
lovely,view,perfect,view,1.0
perfect,view,fantastic,view,1.0
fantastic,view,perfect,view,1.0
perfect,view,breathtake,view,1.0
breathtake,view,perfect,view,1.0
perfect for,location,ideal,location,1.0
ideal,location,perfect for,location,1.0
perfect for,location,better,location,1.0
better,location,perfect for,location,1.0
perfect for,location,close to,everything,0.5312
close to,everything,perfect for,location,0.5312
perfect for,shopping,lot of,shopping,1.0
perfect for,shopping,great,location for shopping,1.0
great,location for shopping,perfect for,shopping,1.0
perfectly locate,hotel,perfect,location,1.0
perfect,location,perfectly locate,hotel,1.0
perfectly locate,hotel,superb,location,1.0
superb,location,perfectly locate,hotel,1.0
personable,staff,warm,staff,1.0
warm,staff,personable,staff,1.0
fantastic,staff,personable,staff,0.5021
personable,staff,great,front desk staff,1.0
great,front desk staff,personable,staff,1.0
comfortable,room,pleasant,experience,1.0
helpful,front desk staff,pleasant,place,0.5152
pleasant,room,pleasant,experience,0.5517
pleasant,room,comfortable,room,0.5
comfortable,room,pleasant,room,0.5
pleasant,staff,very accommodate,staff,1.0
very accommodate,staff,pleasant,staff,1.0
pleasant,stay,nice,stay,1.0
nice,stay,pleasant,stay,1.0
pleasant,surprise,kind,hotel staff,0.5161
kind,hotel staff,pleasant,surprise,0.5161
clean,motel,plenty of,parking,0.5172
plenty of,place to eat,plenty of,restaurant,1.0
plenty of,restaurant,plenty of,place to eat,1.0
plenty of,restaurant,lot of,restaurant,1.0
lot of,restaurant,plenty of,restaurant,1.0
plenty of,restaurant,many,restaurant,1.0
many,restaurant,plenty of,restaurant,1.0
plenty of,room,roomy,room,1.0
roomy,room,plenty of,room,1.0
plenty of,shopping,close to,shopping,1.0
close to,shopping,plenty of,shopping,1.0
plenty of,shopping,great,location for shopping,1.0
great,location for shopping,plenty of,shopping,1.0
plenty of,shopping,lot of,shopping,1.0
lot of,shopping,plenty of,shopping,1.0
plenty of,space,plenty of,room,0.5
plenty of,room,plenty of,space,0.5
plenty of,space,great size,room,1.0
great size,room,plenty of,space,1.0
polite,hotel staff,friendly,service,0.5
friendly,service,polite,hotel staff,0.5
polite,staff,courteous,staff,1.0
courteous,staff,polite,staff,1.0
polite,staff,great,customer service,0.501
poor,breakfast,terrible,breakfast,0.5034
terrible,breakfast,poor,breakfast,0.5034
poor,breakfast,bad,breakfast,0.5172
poor,breakfast,minimal,breakfast,1.0
minimal,breakfast,poor,breakfast,1.0
poor,customer service,bad,customer service,1.0
bad,customer service,poor,customer service,1.0
poor,lighting,dim,lighting,1.0
dim,lighting,poor,lighting,1.0
poor,location,not good,area,1.0
not good,area,poor,location,1.0
poor,location,bad,area,0.5333
poor,room,terrible,room,1.0
terrible,room,poor,room,1.0
poor,service,terrible,service,1.0
terrible,service,poor,service,1.0
bad,service,poor,staff,0.5152
poor,water pressure,low,water pressure,1.0
low,water pressure,poor,water pressure,1.0
poor,wifi,slow,wifi,1.0
slow,wifi,poor,wifi,1.0
not work,wifi,poor,wifi,0.5484
positive,experience,awesome,experience,1.0
awesome,experience,positive,experience,1.0
polite,staff,positive,experience,1.0
pricey,breakfast,pricey,food,1.0
pricey,food,pricey,breakfast,1.0
pricey,breakfast,expensive,service,0.5484
expensive,service,pricey,breakfast,0.5484
pricey,parking,expensive,parking,1.0
expensive,parking,pricey,parking,1.0
pricey,parking,outrageous,parking,1.0
outrageous,parking,pricey,parking,1.0
prime,location,amazing,location,1.0
amazing,location,prime,location,1.0
prime,location,perfect,location,1.0
perfect,location,prime,location,1.0
prime,location,outstanding,location,1.0
outstanding,location,prime,location,1.0
professional,hotel staff,professional,staff,1.0
professional,staff,professional,hotel staff,1.0
professional,service,hospitable,staff,0.5
hospitable,staff,professional,service,0.5
excellent,everything,professional,service,0.5152
professional,staff,excellent,service,0.52
professional,staff,good,room service,0.5152
quaint,hotel,charming,hotel,0.5357
charming,hotel,quaint,hotel,0.5357
quaint,room,quaint,hotel,0.5172
quaint,room,charming,place,0.5324
quality,hotel,upscale,hotel,1.0
upscale,hotel,quality,hotel,1.0
excellent,room,quality,hotel,1.0
quick,check,easy,check in,1.0
easy,check in,quick,check,1.0
quick,check in,fast,check in,1.0
fast,check in,quick,check in,1.0
quick,room service,excellent,room service,0.5484
quick,service,nice,service,0.5357
love,service,quick,service,0.5161
quiet,area,quiet,location,1.0
quiet,location,quiet,area,1.0
quiet,area,quiet,neighborhood,1.0
quiet,neighborhood,quiet,area,1.0
quiet,hotel,comfortable,hotel,0.5192
quiet,hotel,pleasant,hotel,0.5
pleasant,hotel,quiet,hotel,0.5
quiet,location,quiet,area,1.0
quiet,area,quiet,location,1.0
quiet,neighborhood,nice,neighborhood,0.5024
nice,neighborhood,quiet,neighborhood,0.5024
quiet,neighborhood,great,neighborhood,0.5
great,neighborhood,quiet,neighborhood,0.5
quiet,room,quite,room,1.0
quite,room,quiet,room,1.0
quiet,staff,friendly,personnel,1.0
friendly,personnel,quiet,staff,1.0
unique,hotel,quirky,hotel,0.5312
quirky,hotel,fun,hotel,0.5015
fun,hotel,quirky,hotel,0.5015
quite,room,quiet,room,1.0
quiet,room,quite,room,1.0
reasonable,breakfast,great,continental breakfast,1.0
great,continental breakfast,reasonable,breakfast,1.0
